Video_ID,Title,Category,Published_Date,Views,Likes,Dislikes,Comments,Shares,Subscribers_Gained,Subscribers_Lost,Watch_Time_Minutes,Average_Percent_Watched,Average_View_Duration,Impressions,Click_Through_Rate,Traffic_Source,Device_Type,Audience_Country,Revenue,Gender,YouTuber_Name
VID0781,Fashion Hacks for 2023,Entertainment,19-02-2025,198133,6729,4935,140,673,972,194,12497,29.9,483,352492,6.75,Search,Tablet,India,870.41,Male,TravelLover
VID0782,Fashion Hacks for 2023,Education,20-02-2025,351541,44036,2566,1789,1462,496,333,8211,34.22,547,206584,2.6,Search,Mobile,Canada,170.43,Female,EduMath
VID0783,Gaming Secrets Unveiled,Education,21-02-2025,181225,19684,3277,16,156,598,255,2501,82.28,379,795186,0.28,External,Mobile,India,352.46,Male,GardenGuru
VID0784,Top Tech Innovations,Technology,22-02-2025,296286,23651,374,464,1445,200,280,9581,13.97,139,388054,7.02,Suggested,Desktop,Canada,774.17,Male,FitnessPro
VID0785,Gaming Secrets Unveiled,Lifestyle,23-02-2025,290060,33480,4546,4471,250,848,303,10167,99.29,512,753815,6.48,External,Tablet,UK,30.42,Male,TechGuru
VID0786,Home Gardening Tips,Education,24-02-2025,65324,47071,3697,1827,877,508,320,13476,21.73,436,470836,4.17,External,TV,UK,672.95,Female,DIYExpert
VID0787,Street Food Tasting,Entertainment,25-02-2025,177037,17171,3062,8711,1632,321,436,13924,81.65,80,923969,5.3,Suggested,Tablet,India,816.4,Female,CalmWithYoga
VID0788,Cooking with Flair,Gaming,26-02-2025,389076,20174,4690,5956,529,274,322,13544,45.53,432,208572,9.48,Search,TV,UK,932.27,Male,EduMath
VID0789,Inspirational Life Stories,Education,27-02-2025,136720,25288,3250,89,326,210,345,12979,54.3,592,248529,5.99,External,Mobile,Germany,876.3,Male,TravelLover
VID0790,Yoga for Stress Relief,Education,28-02-2025,167205,2407,4595,4815,960,503,401,16212,89.26,505,209547,6.61,Suggested,Tablet,Germany,319.38,Female,ChefAntonio
VID0791,Street Food Tasting,Technology,01-03-2025,444893,40001,4559,2851,894,902,392,639,47.16,116,975991,0.73,Direct,Tablet,Germany,586.36,Male,LifeCoachAnna
VID0792,Inspirational Life Stories,Lifestyle,02-03-2025,97059,11305,112,2843,96,117,293,11074,58.37,97,365669,1.74,Direct,Desktop,UK,77.29,Female,StreetEats
VID0793,DIY Home Makeover,Gaming,03-03-2025,488804,6006,3197,9117,512,702,86,13946,14.44,71,131009,3.08,Suggested,Desktop,Germany,257.87,Female,GameMaster
VID0794,Top Tech Innovations,Entertainment,04-03-2025,494166,2691,2378,6543,215,553,148,5715,10.21,86,762572,5.44,Search,Tablet,Canada,94.22,Male,InspireNow
VID0795,Hidden Travel Destinations,Gaming,05-03-2025,99317,15249,1924,5901,1155,41,248,16116,32.03,225,295607,7.79,Suggested,Tablet,USA,315.19,Male,ChefAntonio
VID0796,Unboxing Latest Gadgets,Entertainment,06-03-2025,202207,45018,139,969,1283,314,320,3056,71.25,91,528061,3.28,Search,Tablet,India,875.19,Male,GameMaster
VID0797,Fitness Routines for Beginners,Lifestyle,07-03-2025,298190,40051,1424,1094,124,787,404,8177,20.91,292,540118,3.63,Direct,TV,Canada,347.17,Female,TechGuru
VID0798,Mind-Blowing Science Experiments,Entertainment,08-03-2025,441280,25250,2949,6124,1105,328,282,3822,20.24,141,153066,2.64,External,Mobile,Germany,561.9,Male,LifeCoachAnna
VID0799,Car Review: Latest Model,Technology,09-03-2025,102459,31952,3168,7347,1306,16,361,12159,46.99,207,601210,2.62,Suggested,Desktop,USA,433.38,Female,GamerKing
VID0800,Gaming Secrets Unveiled,Technology,10-03-2025,238697,42970,516,3195,1706,282,378,5187,68.31,55,909021,9.49,Direct,Mobile,India,458.92,Female,LifeCoachAnna
VID0801,Healthy Living Tips,Technology,11-03-2025,201422,49921,2616,1404,58,942,197,10438,74.09,439,3712,6.39,External,Desktop,Canada,969.57,Male,StreetEats
VID0802,Top Tech Innovations,Technology,12-03-2025,309037,1383,887,6940,1567,257,43,2270,26.06,560,232631,1.64,Direct,Desktop,India,296.15,Female,StreetEats
VID0803,Fitness Routines for Beginners,Gaming,13-03-2025,102520,33791,3104,4290,160,574,355,3491,17.16,346,477157,7.25,Suggested,Desktop,UK,627.32,Female,TravelLover
VID0804,Cooking with Flair,Lifestyle,14-03-2025,388962,1225,49,3982,283,573,27,7042,94.64,561,612382,7.25,Suggested,Tablet,Germany,420.06,Male,EduMath
VID0805,Tech Reviews: Best Smartphones,Entertainment,15-03-2025,62272,1629,3951,5555,105,611,428,18100,33.46,135,132652,6.7,External,Desktop,Canada,61.15,Female,FitnessPro
VID0806,Unboxing Latest Gadgets,Entertainment,16-03-2025,224224,26270,3560,7954,1128,18,16,13906,86.8,493,295319,1.43,Suggested,Mobile,Canada,489.33,Female,LifeCoachAnna
VID0807,Fitness Routines for Beginners,Technology,17-03-2025,330793,8538,18,4713,1462,528,126,14892,87.71,275,22507,4.14,Direct,Desktop,USA,813.34,Male,StreetEats
VID0808,Street Food Tasting,Technology,18-03-2025,327818,20195,4821,3092,227,836,378,12909,79.53,110,638593,1.16,External,Mobile,USA,98.75,Male,DIYExpert
VID0809,Inspirational Life Stories,Education,19-03-2025,145832,16254,1473,4159,1723,422,167,14955,25.2,425,345285,8.18,External,Desktop,USA,69.59,Male,LifeCoachAnna
VID0810,Inspirational Life Stories,Lifestyle,20-03-2025,153999,8104,4061,6308,1605,465,243,9208,83.96,551,620603,6.59,Direct,Desktop,India,153.63,Male,GamerKing
VID0811,Hidden Travel Destinations,Gaming,21-03-2025,349619,9852,2606,7478,317,372,386,6558,79.23,293,833747,5.12,Search,Tablet,Germany,764.4,Female,GameMaster
VID0812,Street Food Tasting,Entertainment,22-03-2025,62367,43460,451,8476,1487,757,75,2856,63.71,303,870414,3.5,External,Mobile,India,724,Male,TechGuru
VID0813,Fitness Routines for Beginners,Education,23-03-2025,230027,26919,3765,4933,801,762,230,6953,40.35,201,787571,1.92,Search,Desktop,Germany,565.02,Female,ChefAntonio
VID0814,Mind-Blowing Science Experiments,Education,24-03-2025,406804,36732,2438,4926,1622,966,203,7809,33.63,294,326237,1.15,Direct,Desktop,Canada,468.23,Male,InspireNow
VID0815,Unboxing Latest Gadgets,Entertainment,25-03-2025,384894,26615,4310,9379,1905,80,449,18420,20.97,55,512664,9.7,Direct,Mobile,India,888.33,Female,TravelLover
VID0816,Hidden Travel Destinations,Gaming,26-03-2025,233750,24317,1549,3969,873,550,247,19575,55.88,498,78538,2.08,External,Desktop,India,766.7,Female,ChefAntonio
VID0817,Street Food Tasting,Education,27-03-2025,236806,23272,3474,2965,471,547,301,12947,62.67,505,356543,0.69,Suggested,TV,India,811.94,Female,TravelLover
VID0818,Fitness Routines for Beginners,Education,28-03-2025,381298,33094,127,4319,1079,423,213,17452,42.34,385,790668,9.62,External,Tablet,UK,813.26,Male,AdventureSeeker
VID0819,Cooking with Flair,Lifestyle,29-03-2025,184305,15136,4855,8975,624,428,214,7397,52.78,55,778294,5.53,Suggested,Mobile,Germany,642.72,Male,EduMath
VID0820,Mind-Blowing Science Experiments,Gaming,30-03-2025,45738,11839,2761,7108,12,387,157,16356,42.72,63,16973,7.99,Search,Tablet,Germany,458.01,Female,DIYExpert
VID0821,Travel Vlog: Europe,Education,31-03-2025,34397,32320,4456,9141,1463,997,68,3303,67.69,293,653559,0.53,Suggested,TV,India,864.68,Male,GardenGuru
VID0822,Home Gardening Tips,Gaming,01-04-2025,345333,49516,4664,3939,1041,920,392,6599,91.11,167,126301,5.71,External,TV,UK,926.01,Female,GardenGuru
VID0823,Fashion Hacks for 2023,Entertainment,02-04-2025,339511,9687,1415,44,693,708,84,5273,24.75,595,952023,4.04,Suggested,TV,India,23.81,Female,StreetEats
VID0824,Travel Vlog: Europe,Technology,03-04-2025,203332,44617,201,1810,972,669,266,17373,44.33,491,894530,7.74,Direct,Mobile,Germany,51.55,Female,AdventureSeeker
VID0825,Educational Insights: Math,Education,04-04-2025,383729,30229,2369,4566,112,203,68,11750,22.68,197,611411,0.48,Search,TV,Canada,958.74,Female,WanderlustJen
VID0826,Hidden Travel Destinations,Lifestyle,05-04-2025,339763,745,517,9021,228,195,98,9273,66.24,110,508752,4.08,Direct,Mobile,UK,277.16,Male,WanderlustJen
VID0827,Yoga for Stress Relief,Entertainment,06-04-2025,112453,31030,1341,1909,170,727,346,7482,75.6,436,225597,8.01,Direct,Mobile,UK,873.37,Female,EduMath
VID0828,Thrilling Game Walkthrough,Gaming,07-04-2025,20816,16399,4776,6364,294,284,496,901,93.87,75,299464,5.27,Direct,Desktop,India,388.8,Female,TechGuru
VID0829,Hidden Travel Destinations,Entertainment,08-04-2025,436456,30190,1988,2581,188,968,449,8334,35.1,82,216433,5.55,Direct,Mobile,Canada,119.1,Female,EduMath
VID0830,Car Review: Latest Model,Education,09-04-2025,400492,22053,3545,691,425,195,215,13997,95.52,505,320233,1.06,Suggested,TV,Germany,80.44,Male,EduMath
VID0831,Street Food Tasting,Gaming,10-04-2025,246011,46543,4520,931,976,306,414,15297,15.69,45,721667,1.41,Direct,Mobile,USA,156.51,Male,ScienceNerd
VID0832,Mind-Blowing Science Experiments,Technology,11-04-2025,498415,26575,3802,7910,1102,663,160,19833,64.27,389,281058,6.8,Suggested,Mobile,Germany,249.89,Female,TechGuru
VID0833,Thrilling Game Walkthrough,Entertainment,12-04-2025,342674,18988,3275,6382,657,13,422,10069,15.14,516,390022,6.78,Direct,Tablet,Germany,488.52,Male,CalmWithYoga
VID0834,Fitness Routines for Beginners,Education,13-04-2025,417715,43832,3654,3406,918,836,93,3301,90.44,531,24720,9.79,External,TV,Canada,701.5,Male,InspireNow
VID0835,Fitness Routines for Beginners,Lifestyle,14-04-2025,482792,16187,2434,8339,1205,145,173,16833,57.68,170,585319,7.15,Direct,Mobile,UK,986.4,Male,FitnessPro
VID0836,Fashion Hacks for 2023,Gaming,15-04-2025,372000,46405,4873,1032,498,937,164,10072,70.24,476,372646,4.98,External,Desktop,Germany,441.51,Female,StreetEats
VID0837,DIY Home Makeover,Entertainment,16-04-2025,214567,46137,207,1311,1821,56,114,683,84.84,319,507909,8.59,Suggested,Mobile,UK,518.18,Female,GameMaster
VID0838,Thrilling Game Walkthrough,Entertainment,17-04-2025,72635,9446,2633,8579,761,722,219,12819,23.53,238,698285,1.13,Search,Mobile,Canada,521.82,Female,EduMath
VID0839,Hidden Travel Destinations,Technology,18-04-2025,370947,687,4117,3121,865,779,443,3477,13.47,504,9887,4.55,Suggested,Tablet,Canada,539.43,Male,WanderlustJen
VID0840,Travel Vlog: Europe,Technology,19-04-2025,217184,12863,153,1873,825,209,30,14955,89.1,442,246252,2.94,Search,TV,India,517.74,Female,WanderlustJen
VID0841,DIY Home Makeover,Lifestyle,20-04-2025,299090,42045,3366,9107,1731,528,10,3501,38.34,456,601603,1.14,Search,TV,USA,8.77,Male,GamerKing
VID0842,Street Food Tasting,Lifestyle,21-04-2025,318348,4179,4314,6781,1858,797,342,13736,21.61,400,552372,7.66,Direct,Desktop,Canada,1.72,Female,GardenGuru
VID0843,Street Food Tasting,Education,22-04-2025,183958,36216,4764,3748,70,343,376,19669,52.16,319,569571,5.16,Search,Desktop,Canada,97.67,Female,CarCritic
VID0844,Unboxing Latest Gadgets,Education,23-04-2025,465868,20315,1518,277,247,714,129,15838,63.85,461,695669,5.61,Suggested,Desktop,UK,101.56,Female,LifeCoachAnna
VID0845,Cooking with Flair,Lifestyle,24-04-2025,278707,25917,2600,1859,145,610,487,6872,12.79,297,710187,4.17,Direct,Mobile,Canada,704.9,Male,TravelLover
VID0846,Mind-Blowing Science Experiments,Lifestyle,25-04-2025,93324,24865,2195,5929,1641,278,104,19831,34.74,180,649282,4.66,Search,Mobile,Germany,204.92,Male,ScienceNerd
VID0847,Epic Gaming Adventure,Gaming,26-04-2025,224536,30212,4498,6792,1798,208,26,10231,12.95,284,640602,1.25,Suggested,Desktop,India,894.71,Male,TechGuru
VID0848,Hidden Travel Destinations,Technology,27-04-2025,233944,25656,4691,4713,1319,640,226,888,47.83,382,250639,6.76,Search,TV,India,928.61,Male,ScienceNerd
VID0849,Top Tech Innovations,Education,28-04-2025,272991,18199,3554,4675,581,334,1,16284,90.56,406,917684,4.38,Search,TV,Germany,975.89,Female,GamerKing
VID0850,Gaming Secrets Unveiled,Technology,29-04-2025,27155,43653,2414,1170,469,287,358,2989,98.44,387,500728,8.19,Direct,Desktop,Canada,939.08,Female,ScienceNerd
VID0851,Home Gardening Tips,Technology,30-04-2025,342815,45196,2849,8681,1529,251,100,9669,67.33,399,666717,2.04,Direct,Tablet,USA,271.89,Female,InspireNow
VID0852,Unboxing Latest Gadgets,Lifestyle,01-05-2025,117891,6550,1742,9374,192,264,20,10241,24.55,256,698121,2.13,Suggested,TV,Canada,509.78,Male,GardenGuru
VID0853,Fitness Routines for Beginners,Gaming,02-05-2025,346454,13330,1306,5308,1091,270,57,19756,91.53,332,860520,6.49,Direct,TV,India,175.45,Female,TechGuru
VID0854,Top Tech Innovations,Entertainment,03-05-2025,461494,29109,3849,2462,493,923,388,12034,56.46,418,934999,8.48,Direct,Desktop,USA,806.21,Female,WanderlustJen
VID0855,Healthy Living Tips,Gaming,04-05-2025,150381,5533,4168,9822,1840,919,179,9869,23.84,406,247009,4.77,External,TV,UK,888.43,Female,ChefAntonio
VID0856,Cooking with Flair,Gaming,05-05-2025,132691,33966,4576,287,51,699,428,7712,92.96,147,14080,7.3,External,Mobile,UK,851.29,Female,TravelLover
VID0857,Inspirational Life Stories,Technology,06-05-2025,477410,39964,4655,5953,881,418,340,18976,78.17,34,543028,9.99,Suggested,Mobile,Canada,433.37,Male,GamerKing
VID0858,Travel Vlog: Europe,Gaming,07-05-2025,444324,18810,4840,4282,362,725,348,16305,75.85,473,779139,9.9,Direct,TV,Canada,758.67,Female,GardenGuru
VID0859,Home Gardening Tips,Education,08-05-2025,35707,11539,4195,1907,1820,794,19,14034,73.83,381,346090,7.47,Suggested,Mobile,USA,97.58,Female,Fashionista
VID0860,Thrilling Game Walkthrough,Technology,09-05-2025,414553,41955,2555,1161,916,210,254,10195,28.03,562,469468,7.42,External,Tablet,USA,40.24,Female,CarCritic
VID0861,Street Food Tasting,Education,10-05-2025,344681,16121,2305,129,473,364,316,4340,28.99,153,891465,2.55,External,TV,Canada,753.24,Female,Fashionista
VID0862,Yoga for Stress Relief,Entertainment,11-05-2025,198576,6516,4508,6337,1869,75,37,18806,71.95,306,779059,8.35,External,Desktop,India,425.36,Male,CalmWithYoga
VID0863,Yoga for Stress Relief,Technology,12-05-2025,179686,7080,1088,2363,520,659,147,10848,29.78,423,964115,4.11,Suggested,Mobile,UK,995.55,Male,CalmWithYoga
VID0864,DIY Home Makeover,Entertainment,13-05-2025,223500,18158,2642,8151,1786,320,497,5398,49.48,389,484163,9.62,Direct,Tablet,USA,97.25,Male,EduMath
VID0865,Hidden Travel Destinations,Technology,14-05-2025,354299,11201,1177,5983,1454,724,24,1961,80.38,498,428582,0.91,Search,Tablet,India,855.63,Female,GamerKing
VID0866,Epic Gaming Adventure,Lifestyle,15-05-2025,263425,40818,4916,143,1867,432,385,14242,80.56,86,605762,4.41,Direct,Mobile,Canada,479.98,Female,DIYExpert
VID0867,Car Review: Latest Model,Gaming,16-05-2025,159492,32702,4757,8207,1321,108,120,7420,50.79,280,598189,5.6,Suggested,Tablet,Germany,827.15,Female,AdventureSeeker
VID0868,Home Gardening Tips,Lifestyle,17-05-2025,475112,9222,2994,7469,1458,640,415,11467,81.3,179,213665,4.11,External,TV,USA,817.13,Female,CarCritic
VID0869,Mind-Blowing Science Experiments,Entertainment,18-05-2025,171102,12676,559,244,1719,521,25,17582,85.48,481,405927,2.18,Search,Tablet,Germany,915.99,Female,Fashionista
VID0870,Tech Reviews: Best Smartphones,Gaming,19-05-2025,395274,27616,2964,926,690,46,453,5347,68.93,191,452701,5.97,Suggested,Mobile,India,297.85,Male,ChefAntonio
VID0871,DIY Home Makeover,Technology,20-05-2025,218285,22533,1271,3178,1221,378,168,1834,30.56,149,164840,7.58,External,Tablet,UK,949.8,Male,TechGuru
VID0872,Street Food Tasting,Gaming,21-05-2025,339404,1189,1813,2176,1151,826,322,4763,34.66,380,790578,6.48,Suggested,Mobile,India,151.67,Female,Fashionista
VID0873,DIY Home Makeover,Education,22-05-2025,160476,37446,2915,5002,531,95,224,6009,38.34,128,711231,2.42,Search,Mobile,UK,81.97,Female,EduMath
VID0874,DIY Home Makeover,Gaming,23-05-2025,235554,9227,609,886,1434,957,0,19900,20.51,196,772911,7.34,External,Tablet,India,431.62,Male,LifeCoachAnna
VID0875,Mind-Blowing Science Experiments,Education,24-05-2025,499500,10587,2461,8532,1957,102,306,12918,34.58,543,305460,2.64,Direct,Mobile,USA,828.32,Female,ChefAntonio
VID0876,Inspirational Life Stories,Gaming,25-05-2025,161928,255,4120,3398,839,891,260,17164,28.86,430,89960,1.83,Suggested,Mobile,USA,473.42,Male,FitnessPro
VID0877,Tech Reviews: Best Smartphones,Education,26-05-2025,141272,2058,283,8497,1088,853,12,8263,50.98,394,306756,6.94,Search,Desktop,Germany,829.29,Male,ScienceNerd
VID0878,Travel Vlog: Europe,Entertainment,27-05-2025,327322,10793,2928,9099,1717,145,402,18554,91.76,355,51548,8.44,Direct,TV,India,729.69,Female,TravelLover
VID0879,Fashion Hacks for 2023,Lifestyle,28-05-2025,297141,39212,4396,2654,240,879,395,13458,19.4,276,972915,4.87,Search,Mobile,India,209.43,Male,AdventureSeeker
VID0880,Educational Insights: Math,Technology,29-05-2025,419827,38647,1091,7392,1392,941,47,6768,74.82,463,731306,5.36,Suggested,TV,Germany,948.88,Male,SmartTechie
VID0881,Fitness Routines for Beginners,Gaming,30-05-2025,120273,28895,816,1371,535,927,408,13116,71.86,122,133350,3.1,Search,Desktop,Canada,60.78,Male,InspireNow
VID0882,Fashion Hacks for 2023,Lifestyle,31-05-2025,173307,21547,82,7135,1407,26,312,8101,18.62,297,832684,5,External,Desktop,India,898.28,Female,WanderlustJen
VID0883,Car Review: Latest Model,Technology,01-06-2025,249500,36698,1920,320,1454,731,370,10021,93.03,350,478693,1.41,Search,Desktop,India,304.44,Female,GamerKing
VID0884,Unboxing Latest Gadgets,Technology,02-06-2025,167129,41914,3491,4654,1990,529,290,2291,61.16,91,857658,9.56,Suggested,Desktop,India,500.15,Female,TechGuru
VID0885,DIY Home Makeover,Education,03-06-2025,133311,25315,3144,5300,82,678,331,8959,42.74,329,736700,8.02,External,TV,Canada,422.35,Female,EduMath
VID0886,Educational Insights: Math,Entertainment,04-06-2025,235746,9894,2093,6761,981,944,93,8972,78.09,432,945293,6.71,Search,Tablet,USA,171.83,Female,CalmWithYoga
VID0887,Gaming Secrets Unveiled,Entertainment,05-06-2025,246546,33309,4713,6854,1854,988,260,19330,33.16,596,307432,5.43,Search,Tablet,Germany,358.15,Female,DIYExpert
VID0888,Thrilling Game Walkthrough,Lifestyle,06-06-2025,197733,22524,175,5505,1720,81,481,18947,72.42,332,267391,7.94,External,TV,Canada,192.93,Female,ScienceNerd
VID0889,Epic Gaming Adventure,Entertainment,07-06-2025,127945,47346,2704,9323,950,427,277,5022,13.57,282,992826,5,Direct,Mobile,UK,203.89,Male,Fashionista
VID0890,Car Review: Latest Model,Gaming,08-06-2025,46272,37496,4937,6553,1851,583,358,4492,85.55,507,524833,3.07,Direct,TV,UK,187.06,Female,AdventureSeeker
VID0891,Street Food Tasting,Entertainment,09-06-2025,352537,6470,369,4042,610,821,204,19667,50.34,398,532546,1.69,External,Mobile,Canada,489.02,Male,GadgetUnboxer
VID0892,Mind-Blowing Science Experiments,Lifestyle,10-06-2025,324356,9628,1818,9009,573,478,184,13641,67.3,189,780185,6.51,Search,Mobile,Canada,797.93,Female,StreetEats
VID0893,Fitness Routines for Beginners,Entertainment,11-06-2025,147470,28376,2101,7498,285,765,174,19651,29.91,195,912008,9.3,Direct,Tablet,USA,568.97,Female,TravelLover
VID0894,Educational Insights: Math,Gaming,12-06-2025,121030,44433,4785,6636,988,161,437,19481,70.94,234,679297,1.62,External,Desktop,UK,893.21,Female,TechGuru
VID0895,Thrilling Game Walkthrough,Education,13-06-2025,319647,8279,3490,7362,1557,838,386,15115,79.5,296,675445,1.88,Suggested,Tablet,Germany,636.54,Female,Fashionista
VID0896,Travel Vlog: Europe,Lifestyle,14-06-2025,400854,48881,1779,11,458,931,379,3327,52.59,167,141426,4.39,Search,Tablet,India,689.34,Male,ScienceNerd
VID0897,Yoga for Stress Relief,Education,15-06-2025,7570,16943,1364,194,1235,401,308,2124,65.6,397,183648,8.09,Suggested,TV,India,667.61,Female,GadgetUnboxer
VID0898,Gaming Secrets Unveiled,Education,16-06-2025,331929,24052,4462,2537,125,507,467,16813,51.07,472,843882,3.01,Search,TV,USA,449.46,Female,ScienceNerd
VID0899,Top Tech Innovations,Education,17-06-2025,10110,33260,3342,2842,1436,37,414,2586,90.47,596,673209,2.61,Direct,Mobile,USA,689.34,Male,AdventureSeeker
VID0900,Educational Insights: Math,Technology,18-06-2025,80141,44998,4739,2229,1522,954,68,1255,54.81,46,752088,6.24,Suggested,TV,UK,69.71,Female,WanderlustJen
VID0901,Thrilling Game Walkthrough,Technology,19-06-2025,13115,29616,3676,3009,424,510,471,10182,85.76,97,677208,5.4,Suggested,Mobile,Germany,859.85,Male,FitnessPro
VID0902,Gaming Secrets Unveiled,Education,20-06-2025,40062,10549,2426,7984,553,392,103,4577,82.12,162,165868,0.7,External,Mobile,Germany,777.81,Male,ChefAntonio
VID0903,Car Review: Latest Model,Lifestyle,21-06-2025,286055,21225,72,2077,609,712,245,18669,46.95,459,494996,0.91,Direct,Desktop,Canada,245.23,Male,AdventureSeeker
VID0904,Inspirational Life Stories,Gaming,22-06-2025,105061,7518,2962,7845,1984,493,160,7186,30.71,337,19955,6.47,Direct,Desktop,USA,768.03,Female,FitnessPro
VID0905,Gaming Secrets Unveiled,Gaming,23-06-2025,295700,22846,859,3867,1566,199,199,2417,46.55,203,734684,4.7,Search,Tablet,India,12.64,Male,WanderlustJen
VID0906,Home Gardening Tips,Entertainment,24-06-2025,472347,2554,3856,4873,1181,254,215,3721,84.36,441,972025,9.71,External,Desktop,India,217.25,Male,GadgetUnboxer
VID0907,Tech Reviews: Best Smartphones,Lifestyle,25-06-2025,391479,17861,4138,8635,111,178,433,4591,30.49,126,465639,6.82,External,Mobile,UK,65.14,Male,InspireNow
VID0908,Gaming Secrets Unveiled,Technology,26-06-2025,2969,15323,2424,297,401,546,211,16016,57.2,183,232397,0.2,Search,TV,India,780.23,Female,FitnessPro
VID0909,Fitness Routines for Beginners,Education,27-06-2025,306897,6801,1064,5856,1782,593,15,15348,82.55,271,433009,4.86,Suggested,Desktop,Germany,755.87,Female,GadgetUnboxer
VID0910,Street Food Tasting,Entertainment,28-06-2025,477027,2697,2217,9036,121,388,497,2611,41.81,333,493146,4.2,Search,Desktop,Germany,813.64,Female,GameMaster
VID0911,Unboxing Latest Gadgets,Gaming,29-06-2025,398686,241,4017,1015,272,397,371,9646,67.8,314,613340,1.16,Search,Desktop,USA,4.48,Female,ChefAntonio
VID0912,Travel Vlog: Europe,Technology,30-06-2025,122863,2759,2259,1384,1317,731,331,15712,32.11,56,833048,9.24,Search,Desktop,UK,501.23,Male,CarCritic
VID0913,Home Gardening Tips,Technology,01-07-2025,273369,21080,3751,9589,397,157,204,7948,19.84,431,383105,8.07,External,Mobile,India,704.84,Female,EduMath
VID0914,Healthy Living Tips,Education,02-07-2025,124008,9131,2086,8745,470,3,364,14374,81.49,389,565272,2.38,Search,Mobile,USA,155.4,Female,GamerKing
VID0915,Travel Vlog: Europe,Gaming,03-07-2025,155268,15137,368,2350,984,166,489,17777,18.91,89,948219,2.63,Search,Tablet,Canada,649.79,Female,TechGuru
VID0916,Epic Gaming Adventure,Lifestyle,04-07-2025,106823,46838,2804,1269,1230,467,38,2565,34.42,231,344282,0.42,Search,TV,Canada,84.11,Male,InspireNow
VID0917,Epic Gaming Adventure,Technology,05-07-2025,276813,38529,150,1260,1133,959,88,16404,86.96,399,659264,3.04,Direct,Tablet,India,181.33,Male,DIYExpert
VID0918,Thrilling Game Walkthrough,Education,06-07-2025,431596,6242,1134,7701,1463,408,429,15769,41.18,562,168832,5.89,Suggested,Tablet,India,475.8,Female,GamerKing
VID0919,Fashion Hacks for 2023,Lifestyle,07-07-2025,387542,12209,2784,8376,1301,411,255,11394,97.57,181,101147,4.27,Suggested,Desktop,India,653.57,Male,TravelLover
VID0920,Travel Vlog: Europe,Gaming,08-07-2025,111677,22110,4164,4563,1986,203,479,3275,98.18,131,590430,9.7,Suggested,TV,Germany,145.87,Female,GadgetUnboxer
VID0921,Car Review: Latest Model,Technology,09-07-2025,247958,8887,2346,6897,1591,193,253,7949,34.14,475,736591,0.66,Suggested,Desktop,India,185.22,Male,LifeCoachAnna
VID0922,Street Food Tasting,Lifestyle,10-07-2025,49320,42964,4897,5672,1910,234,215,12573,13.69,258,832941,5.96,External,Mobile,Canada,204.45,Male,Fashionista
VID0923,Fitness Routines for Beginners,Lifestyle,11-07-2025,441630,8572,2250,5593,1938,717,367,9525,73.46,154,129324,8.6,External,Tablet,India,238.7,Male,WanderlustJen
VID0924,Street Food Tasting,Lifestyle,12-07-2025,497758,49675,60,6155,568,149,302,12322,50.59,265,773702,4.86,Search,TV,UK,226.55,Male,FitnessPro
VID0925,Fashion Hacks for 2023,Technology,13-07-2025,147649,23483,3010,5543,1963,158,171,8544,19.07,191,816537,0.13,External,Mobile,Canada,395.15,Male,Fashionista
VID0926,Car Review: Latest Model,Technology,14-07-2025,126354,4349,3901,7240,1505,278,136,8310,73.68,583,635667,2.5,Suggested,Tablet,UK,653.79,Male,CarCritic
VID0927,Top Tech Innovations,Entertainment,15-07-2025,89009,47817,1337,4683,1826,815,487,2859,12.81,382,971209,3.31,Direct,TV,Canada,438.03,Male,GamerKing
VID0928,Educational Insights: Math,Gaming,16-07-2025,258437,34618,1184,1881,1137,403,497,16191,88.32,97,955573,9.66,Search,Tablet,USA,775.97,Male,SmartTechie
VID0929,Gaming Secrets Unveiled,Education,17-07-2025,449625,18451,4426,8713,1916,892,470,102,22.48,202,645615,9.13,Search,TV,Canada,719.27,Female,TechGuru
VID0930,Travel Vlog: Europe,Lifestyle,18-07-2025,29625,4188,1551,3809,896,677,383,17743,21.46,588,268224,9.5,Suggested,Tablet,Canada,126.53,Female,TechGuru
VID0931,Unboxing Latest Gadgets,Entertainment,19-07-2025,213112,15382,4433,5807,819,310,177,8290,25.81,290,901834,8.28,Suggested,Desktop,UK,48.84,Female,FitnessPro
VID0932,Yoga for Stress Relief,Education,20-07-2025,287233,19430,1629,4883,852,67,76,15348,96.42,246,268044,3.58,Suggested,Tablet,UK,877.94,Male,AdventureSeeker
VID0933,Healthy Living Tips,Entertainment,21-07-2025,37487,42509,1327,7206,1500,462,187,5873,72.39,153,695503,9.07,External,Tablet,Canada,79.83,Female,GadgetUnboxer
VID0934,Car Review: Latest Model,Technology,22-07-2025,460054,21878,1526,4155,709,87,479,12886,82.12,191,752045,9.82,Search,TV,Canada,148.34,Female,Fashionista
VID0935,DIY Home Makeover,Lifestyle,23-07-2025,229071,24364,1673,4673,1956,216,497,19052,45.79,230,882964,3.57,Suggested,TV,Germany,22.13,Female,EduMath
VID0936,Epic Gaming Adventure,Education,24-07-2025,373592,5175,1361,1409,320,0,14,15137,40.27,483,127819,2.68,Direct,Desktop,USA,628.34,Male,WanderlustJen
VID0937,Car Review: Latest Model,Education,25-07-2025,489011,10512,1573,9886,178,134,291,1985,31.1,431,512693,5.51,Search,TV,USA,582.37,Male,AdventureSeeker
